Dataset,COU,Country,Year,Description,Value,Unit,Life Ladder,Log GDP per capita,Social support,Healthy life expectancy at birth,Freedom to make life choices,Generosity,Perceptions of corruption,Positive affect,Negative affect,Confidence in national government,Democratic Quality,Delivery Quality,Standard deviation of ladder by country-year,Standard deviation/Mean of ladder by country-year,"GINI index (World Bank estimate), average 2000-16","gini of household income reported in Gallup, by wp5-year","Most people can be trusted, Gallup","Most people can be trusted, WVS round 1981-1984","Most people can be trusted, WVS round 1989-1993","Most people can be trusted, WVS round 1994-1998","Most people can be trusted, WVS round 1999-2004","Most people can be trusted, WVS round 2005-2009","Most people can be trusted, WVS round 2010-2014",GDP (constant 2010 US$),GINI index (World Bank estimate),"Literacy rate, adult total (% of people ages 15 and above)",Population density (people per sq. km of land area),"Probability of dying at age 5-14 years (per 1,000 children age 5)"
Mortality Causes,SVN,Slovenia,2011,All causes of death,18699.0,NBPOPUPC,6.035964012000001,10.26829433,0.931166053,69.40000153,0.907440901,-0.027567947000000002,0.8931338190000001,0.651520729,0.285320938,0.181583047,1.013063908,0.922107577,2.189199686,0.36269262399999996,0.2495,0.38314229200000005,,,,0.1529295,,0.17589892399999998,0.19981238199999998,48325391228.0,24.9,0.0,101.8982937,0.0
Avg. Work Hours (Annual),SVN,Slovenia,2012,Total employment,1644.6,Hours,6.062891006,10.23913479,0.924753785,69.59999847,0.904386282,-0.022012195,0.8907541040000001,0.656376362,0.283989847,0.238065988,0.96744442,0.879258931,2.095799685,0.345676631,0.2495,0.33938545,,,,0.1529295,,0.17589892399999998,0.19981238199999998,47035305258.0,25.6,0.0,102.1140519,0.0
Avg. Wages (Annual),SVN,Slovenia,2012,In 2018 constant prices at 2018 USD PPPs,34227.66164,USD,6.062891006,10.23913479,0.924753785,69.59999847,0.904386282,-0.022012195,0.8907541040000001,0.656376362,0.283989847,0.238065988,0.96744442,0.879258931,2.095799685,0.345676631,0.2495,0.33938545,,,,0.1529295,,0.17589892399999998,0.19981238199999998,47035305258.0,25.6,0.0,102.1140519,0.0
Mortality Causes,SVN,Slovenia,2012,All causes of death,19257.0,NBPOPUPC,6.062891006,10.23913479,0.924753785,69.59999847,0.904386282,-0.022012195,0.8907541040000001,0.656376362,0.283989847,0.238065988,0.96744442,0.879258931,2.095799685,0.345676631,0.2495,0.33938545,,,,0.1529295,,0.17589892399999998,0.19981238199999998,47035305258.0,25.6,0.0,102.1140519,0.0
Avg. Work Hours (Annual),SVN,Slovenia,2013,Total employment,1662.4,Hours,5.974888802000001,10.22639275,0.932119727,69.80000305,0.890059829,0.033471618,0.917839587,0.6350996489999999,0.27426928300000003,0.163433194,0.94207418,0.8433558940000001,2.114859104,0.353957891,0.2495,0.35020533200000004,,,,0.1529295,,0.17589892399999998,0.19981238199999998,46502839741.0,26.2,0.0,102.2816783,0.0
Avg. Wages (Annual),SVN,Slovenia,2013,In 2018 constant prices at 2018 USD PPPs,33748.93018,USD,5.974888802000001,10.22639275,0.932119727,69.80000305,0.890059829,0.033471618,0.917839587,0.6350996489999999,0.27426928300000003,0.163433194,0.94207418,0.8433558940000001,2.114859104,0.353957891,0.2495,0.35020533200000004,,,,0.1529295,,0.17589892399999998,0.19981238199999998,46502839741.0,26.2,0.0,102.2816783,0.0
Mortality Causes,SVN,Slovenia,2013,All causes of death,19334.0,NBPOPUPC,5.974888802000001,10.22639275,0.932119727,69.80000305,0.890059829,0.033471618,0.917839587,0.6350996489999999,0.27426928300000003,0.163433194,0.94207418,0.8433558940000001,2.114859104,0.353957891,0.2495,0.35020533200000004,,,,0.1529295,,0.17589892399999998,0.19981238199999998,46502839741.0,26.2,0.0,102.2816783,0.0
Avg. Work Hours (Annual),SVN,Slovenia,2014,Total employment,1681.9,Hours,5.678395271,10.25476551,0.908347547,70.0,0.887747705,0.049876269,0.909118295,0.619817793,0.290812403,0.17685100399999998,0.960940123,0.848769665,2.046137094,0.36033719799999997,0.2495,0.378871739,,,,0.1529295,,0.17589892399999998,0.19981238199999998,47888250500.0,25.7,99.69999695,102.38232370000001,0.0
Avg. Wages (Annual),SVN,Slovenia,2014,In 2018 constant prices at 2018 USD PPPs,34282.48437,USD,5.678395271,10.25476551,0.908347547,70.0,0.887747705,0.049876269,0.909118295,0.619817793,0.290812403,0.17685100399999998,0.960940123,0.848769665,2.046137094,0.36033719799999997,0.2495,0.378871739,,,,0.1529295,,0.17589892399999998,0.19981238199999998,47888250500.0,25.7,99.69999695,102.38232370000001,0.0
Mortality Causes,SVN,Slovenia,2014,All causes of death,18886.0,NBPOPUPC,5.678395271,10.25476551,0.908347547,70.0,0.887747705,0.049876269,0.909118295,0.619817793,0.290812403,0.17685100399999998,0.960940123,0.848769665,2.046137094,0.36033719799999997,0.2495,0.378871739,,,,0.1529295,,0.17589892399999998,0.19981238199999998,47888250500.0,25.7,99.69999695,102.38232370000001,0.0
Avg. Work Hours (Annual),SVN,Slovenia,2016,Total employment,1652.9,Hours,5.936821461,10.30661774,0.9344873429999999,70.5,0.903551102,-0.057398662,0.8384743929999999,0.6262055639999999,0.271624178,0.24984510199999999,1.000279665,0.9184032679999999,2.1072878840000002,0.35495221600000004,0.2495,0.360811561,,,,0.1529295,,0.17589892399999998,0.19981238199999998,50511749002.0,0.0,0.0,102.5241808,0.0
Avg. Wages (Annual),SVN,Slovenia,2016,In 2018 constant prices at 2018 USD PPPs,36153.4369,USD,5.936821461,10.30661774,0.9344873429999999,70.5,0.903551102,-0.057398662,0.8384743929999999,0.6262055639999999,0.271624178,0.24984510199999999,1.000279665,0.9184032679999999,2.1072878840000002,0.35495221600000004,0.2495,0.360811561,,,,0.1529295,,0.17589892399999998,0.19981238199999998,50511749002.0,0.0,0.0,102.5241808,0.0
Avg. Work Hours (Annual),SVN,Slovenia,2017,Total employment,1621.7,Hours,6.1668376920000005,10.35458946,0.928187847,70.80000305,0.920862675,-0.027939947000000003,0.8287947179999999,0.615109682,0.285601437,0.23977972600000003,0.949709475,0.896576881,1.982300639,0.321445256,0.2495,0.359244138,,,,0.1529295,,0.17589892399999998,0.19981238199999998,53037744699.0,0.0,0.0,102.5910064,0.8
Avg. Wages (Annual),SVN,Slovenia,2017,In 2018 constant prices at 2018 USD PPPs,36883.00552,USD,6.1668376920000005,10.35458946,0.928187847,70.80000305,0.920862675,-0.027939947000000003,0.8287947179999999,0.615109682,0.285601437,0.23977972600000003,0.949709475,0.896576881,1.982300639,0.321445256,0.2495,0.359244138,,,,0.1529295,,0.17589892399999998,0.19981238199999998,53037744699.0,0.0,0.0,102.5910064,0.8
Avg. Work Hours (Annual),EST,Estonia,2011,Total employment,1852.0,Hours,5.486819744,10.10818481,0.9087126259999999,66.95999908,0.7352253790000001,-0.171402186,0.68678391,0.651386082,0.205158427,0.417540222,0.872383595,1.176006198,1.9515161509999999,0.35567346200000005,0.332461538,0.38115912700000004,,,,0.21057786,,,0.389869928,20971721297.0,32.5,99.88578796,31.31490918,0.0
Avg. Wages (Annual),EST,Estonia,2011,In 2018 constant prices at 2018 USD PPPs,20320.643659999998,USD,5.486819744,10.10818481,0.9087126259999999,66.95999908,0.7352253790000001,-0.171402186,0.68678391,0.651386082,0.205158427,0.417540222,0.872383595,1.176006198,1.9515161509999999,0.35567346200000005,0.332461538,0.38115912700000004,,,,0.21057786,,,0.389869928,20971721297.0,32.5,99.88578796,31.31490918,0.0
Mortality Causes,EST,Estonia,2011,All causes of death,15204.0,NBPOPUPC,5.486819744,10.10818481,0.9087126259999999,66.95999908,0.7352253790000001,-0.171402186,0.68678391,0.651386082,0.205158427,0.417540222,0.872383595,1.176006198,1.9515161509999999,0.35567346200000005,0.332461538,0.38115912700000004,,,,0.21057786,,,0.389869928,20971721297.0,32.5,99.88578796,31.31490918,0.0
Avg. Work Hours (Annual),EST,Estonia,2012,Total employment,1820.0,Hours,5.363927841000001,10.15393448,0.889454544,67.22000122,0.696825743,-0.196030051,0.7928527,0.647360325,0.198966742,0.272975951,0.87419492,1.156192064,1.961893439,0.365756869,0.332461538,0.38173207600000003,,,,0.21057786,,,0.389869928,21875027648.0,32.9,0.0,31.20301958,0.0
Avg. Wages (Annual),EST,Estonia,2012,In 2018 constant prices at 2018 USD PPPs,21161.9214,USD,5.363927841000001,10.15393448,0.889454544,67.22000122,0.696825743,-0.196030051,0.7928527,0.647360325,0.198966742,0.272975951,0.87419492,1.156192064,1.961893439,0.365756869,0.332461538,0.38173207600000003,,,,0.21057786,,,0.389869928,21875027648.0,32.9,0.0,31.20301958,0.0
Mortality Causes,EST,Estonia,2012,All causes of death,15473.0,NBPOPUPC,5.363927841000001,10.15393448,0.889454544,67.22000122,0.696825743,-0.196030051,0.7928527,0.647360325,0.198966742,0.272975951,0.87419492,1.156192064,1.961893439,0.365756869,0.332461538,0.38173207600000003,,,,0.21057786,,,0.389869928,21875027648.0,32.9,0.0,31.20301958,0.0
Avg. Work Hours (Annual),EST,Estonia,2013,Total employment,1801.0,Hours,5.367445946,10.17667389,0.900721788,67.48000336,0.753558695,-0.205494925,0.726356387,0.702255547,0.199018165,0.260637581,0.932532012,1.202389479,1.825384974,0.34008446299999995,0.332461538,0.35857096299999996,,,,0.21057786,,,0.389869928,22298647062.0,35.1,0.0,30.31969174,0.0
Avg. Wages (Annual),EST,Estonia,2013,In 2018 constant prices at 2018 USD PPPs,21459.59192,USD,5.367445946,10.17667389,0.900721788,67.48000336,0.753558695,-0.205494925,0.726356387,0.702255547,0.199018165,0.260637581,0.932532012,1.202389479,1.825384974,0.34008446299999995,0.332461538,0.35857096299999996,,,,0.21057786,,,0.389869928,22298647062.0,35.1,0.0,30.31969174,0.0
Mortality Causes,EST,Estonia,2013,All causes of death,15374.0,NBPOPUPC,5.367445946,10.17667389,0.900721788,67.48000336,0.753558695,-0.205494925,0.726356387,0.702255547,0.199018165,0.260637581,0.932532012,1.202389479,1.825384974,0.34008446299999995,0.332461538,0.35857096299999996,,,,0.21057786,,,0.389869928,22298647062.0,35.1,0.0,30.31969174,0.0
Avg. Work Hours (Annual),EST,Estonia,2014,Total employment,1795.0,Hours,5.55598259,10.20779419,0.917101741,67.73999786,0.773327112,-0.15770036,0.652447462,0.6804306509999999,0.203439116,0.414985895,0.97528398,1.342396259,1.858400702,0.334486425,0.332461538,0.36307889200000004,,,,0.21057786,,,0.389869928,22942757718.0,34.6,0.0,30.24028065,0.0
Avg. Wages (Annual),EST,Estonia,2014,In 2018 constant prices at 2018 USD PPPs,22570.84161,USD,5.55598259,10.20779419,0.917101741,67.73999786,0.773327112,-0.15770036,0.652447462,0.6804306509999999,0.203439116,0.414985895,0.97528398,1.342396259,1.858400702,0.334486425,0.332461538,0.36307889200000004,,,,0.21057786,,,0.389869928,22942757718.0,34.6,0.0,30.24028065,0.0
Mortality Causes,EST,Estonia,2014,All causes of death,15470.0,NBPOPUPC,5.55598259,10.20779419,0.917101741,67.73999786,0.773327112,-0.15770036,0.652447462,0.6804306509999999,0.203439116,0.414985895,0.97528398,1.342396259,1.858400702,0.334486425,0.332461538,0.36307889200000004,,,,0.21057786,,,0.389869928,22942757718.0,34.6,0.0,30.24028065,0.0
Avg. Work Hours (Annual),EST,Estonia,2016,Total employment,1791.0,Hours,5.649675369,10.24387455,0.937715113,68.19999695,0.842770696,-0.153377563,0.6390852929999999,0.72625488,0.176869258,0.33983430299999995,0.94091773,1.323766232,1.753086329,0.310298592,0.332461538,0.343596786,,,,0.21057786,,,0.389869928,24194442664.0,0.0,0.0,30.2689211,0.0
Avg. Wages (Annual),EST,Estonia,2016,In 2018 constant prices at 2018 USD PPPs,24691.29576,USD,5.649675369,10.24387455,0.937715113,68.19999695,0.842770696,-0.153377563,0.6390852929999999,0.72625488,0.176869258,0.33983430299999995,0.94091773,1.323766232,1.753086329,0.310298592,0.332461538,0.343596786,,,,0.21057786,,,0.389869928,24194442664.0,0.0,0.0,30.2689211,0.0
Mortality Causes,EST,Estonia,2016,All causes of death,15383.0,NBPOPUPC,5.649675369,10.24387455,0.937715113,68.19999695,0.842770696,-0.153377563,0.6390852929999999,0.72625488,0.176869258,0.33983430299999995,0.94091773,1.323766232,1.753086329,0.310298592,0.332461538,0.343596786,,,,0.21057786,,,0.389869928,24194442664.0,0.0,0.0,30.2689211,0.0
Avg. Work Hours (Annual),EST,Estonia,2017,Total employment,1792.0,Hours,5.938395977000001,10.29150963,0.93568635,68.40000153,0.861749232,-0.104597919,0.668402255,0.805217981,0.160164103,0.405946255,0.93688798,1.320733786,1.8518398999999999,0.311841756,0.332461538,0.396599621,,,,0.21057786,,,0.389869928,25369490981.0,0.0,0.0,30.30559006,1.2
Avg. Wages (Annual),EST,Estonia,2017,In 2018 constant prices at 2018 USD PPPs,25368.05135,USD,5.938395977000001,10.29150963,0.93568635,68.40000153,0.861749232,-0.104597919,0.668402255,0.805217981,0.160164103,0.405946255,0.93688798,1.320733786,1.8518398999999999,0.311841756,0.332461538,0.396599621,,,,0.21057786,,,0.389869928,25369490981.0,0.0,0.0,30.30559006,1.2
Avg. Work Hours (Annual),LTU,Lithuania,2010,Total employment,1643.0,Hours,5.065824986,9.955636024,0.8818106059999999,64.5,0.519352257,-0.278347969,0.9621672029999999,0.473149508,0.27202931,0.11450326400000001,0.8154476279999999,0.716123462,1.9833433630000001,0.391514391,0.355,0.32577225600000004,,,,0.213082254,,,,37120517694.0,33.6,0.0,49.4181412,2.2
Avg. Wages (Annual),LTU,Lithuania,2010,In 2018 constant prices at 2018 USD PPPs,18835.71381,USD,5.065824986,9.955636024,0.8818106059999999,64.5,0.519352257,-0.278347969,0.9621672029999999,0.473149508,0.27202931,0.11450326400000001,0.8154476279999999,0.716123462,1.9833433630000001,0.391514391,0.355,0.32577225600000004,,,,0.213082254,,,,37120517694.0,33.6,0.0,49.4181412,2.2
Mortality Causes,LTU,Lithuania,2010,All causes of death,42120.0,NBPOPUPC,5.065824986,9.955636024,0.8818106059999999,64.5,0.519352257,-0.278347969,0.9621672029999999,0.473149508,0.27202931,0.11450326400000001,0.8154476279999999,0.716123462,1.9833433630000001,0.391514391,0.355,0.32577225600000004,,,,0.213082254,,,,37120517694.0,33.6,0.0,49.4181412,2.2
Avg. Work Hours (Annual),LTU,Lithuania,2011,Total employment,1621.0,Hours,5.43243742,10.03689575,0.911411285,64.69999695,0.5657972689999999,-0.151642829,0.9635116459999999,0.5695334670000001,0.274636686,0.18108657,0.765863121,0.684298992,1.837926865,0.33832454700000003,0.355,0.31764403,,,,0.213082254,,,,39363759100.0,32.5,99.81559753,48.31533087,0.0
Avg. Wages (Annual),LTU,Lithuania,2011,In 2018 constant prices at 2018 USD PPPs,19367.181790000002,USD,5.43243742,10.03689575,0.911411285,64.69999695,0.5657972689999999,-0.151642829,0.9635116459999999,0.5695334670000001,0.274636686,0.18108657,0.765863121,0.684298992,1.837926865,0.33832454700000003,0.355,0.31764403,,,,0.213082254,,,,39363759100.0,32.5,99.81559753,48.31533087,0.0
Mortality Causes,LTU,Lithuania,2011,All causes of death,41037.0,NBPOPUPC,5.43243742,10.03689575,0.911411285,64.69999695,0.5657972689999999,-0.151642829,0.9635116459999999,0.5695334670000001,0.274636686,0.18108657,0.765863121,0.684298992,1.837926865,0.33832454700000003,0.355,0.31764403,,,,0.213082254,,,,39363759100.0,32.5,99.81559753,48.31533087,0.0
Avg. Work Hours (Annual),LTU,Lithuania,2012,Total employment,1620.0,Hours,5.771037102,10.08786297,0.918690145,64.90000153,0.503027141,-0.277095586,0.956959248,0.5809710029999999,0.277385563,0.145729542,0.8578597309999999,0.800440192,1.8465698959999999,0.319971919,0.355,0.310113639,,,,0.213082254,,,,40870192058.0,35.1,0.0,47.67165087,0.0
Avg. Wages (Annual),LTU,Lithuania,2012,In 2018 constant prices at 2018 USD PPPs,19671.09994,USD,5.771037102,10.08786297,0.918690145,64.90000153,0.503027141,-0.277095586,0.956959248,0.5809710029999999,0.277385563,0.145729542,0.8578597309999999,0.800440192,1.8465698959999999,0.319971919,0.355,0.310113639,,,,0.213082254,,,,40870192058.0,35.1,0.0,47.67165087,0.0
Mortality Causes,LTU,Lithuania,2012,All causes of death,40938.0,NBPOPUPC,5.771037102,10.08786297,0.918690145,64.90000153,0.503027141,-0.277095586,0.956959248,0.5809710029999999,0.277385563,0.145729542,0.8578597309999999,0.800440192,1.8465698959999999,0.319971919,0.355,0.310113639,,,,0.213082254,,,,40870192058.0,35.1,0.0,47.67165087,0.0
Avg. Work Hours (Annual),LTU,Lithuania,2013,Total employment,1606.0,Hours,5.595689297000001,10.13237095,0.91251415,65.09999847,0.5558152789999999,-0.240589797,0.9363355040000001,0.580803812,0.29372873899999996,0.38423827299999996,0.9522759909999999,0.811991632,1.711561799,0.305871487,0.355,0.287150949,,,,0.213082254,,,,42300068778.0,35.3,0.0,47.19088951,0.0
Avg. Wages (Annual),LTU,Lithuania,2013,In 2018 constant prices at 2018 USD PPPs,20471.73064,USD,5.595689297000001,10.13237095,0.91251415,65.09999847,0.5558152789999999,-0.240589797,0.9363355040000001,0.580803812,0.29372873899999996,0.38423827299999996,0.9522759909999999,0.811991632,1.711561799,0.305871487,0.355,0.287150949,,,,0.213082254,,,,42300068778.0,35.3,0.0,47.19088951,0.0
Mortality Causes,LTU,Lithuania,2013,All causes of death,41511.0,NBPOPUPC,5.595689297000001,10.13237095,0.91251415,65.09999847,0.5558152789999999,-0.240589797,0.9363355040000001,0.580803812,0.29372873899999996,0.38423827299999996,0.9522759909999999,0.811991632,1.711561799,0.305871487,0.355,0.287150949,,,,0.213082254,,,,42300068778.0,35.3,0.0,47.19088951,0.0
Avg. Work Hours (Annual),LTU,Lithuania,2014,Total employment,1599.0,Hours,6.125723839,10.17573357,0.908239841,65.30000305,0.507947206,-0.26756894600000003,0.956347883,0.619342983,0.286910683,0.344657153,0.851863742,0.918602824,1.869706154,0.30522206399999996,0.355,0.340137184,,,,0.213082254,,,,43796470015.0,37.7,0.0,46.80553871,0.0
Avg. Wages (Annual),LTU,Lithuania,2014,In 2018 constant prices at 2018 USD PPPs,21367.70885,USD,6.125723839,10.17573357,0.908239841,65.30000305,0.507947206,-0.26756894600000003,0.956347883,0.619342983,0.286910683,0.344657153,0.851863742,0.918602824,1.869706154,0.30522206399999996,0.355,0.340137184,,,,0.213082254,,,,43796470015.0,37.7,0.0,46.80553871,0.0
Mortality Causes,LTU,Lithuania,2014,All causes of death,40252.0,NBPOPUPC,6.125723839,10.17573357,0.908239841,65.30000305,0.507947206,-0.26756894600000003,0.956347883,0.619342983,0.286910683,0.344657153,0.851863742,0.918602824,1.869706154,0.30522206399999996,0.355,0.340137184,,,,0.213082254,,,,43796470015.0,37.7,0.0,46.80553871,0.0
Avg. Work Hours (Annual),LTU,Lithuania,2016,Total employment,1644.0,Hours,5.865552425,10.24116898,0.937873363,66.09999847,0.614239335,-0.270516902,0.949392676,0.5941672920000001,0.249855742,0.279638559,0.914101243,0.990459979,1.906200886,0.324982315,0.355,0.355488271,,,,0.213082254,,,,45732868896.0,0.0,0.0,45.78766499,0.0
Avg. Wages (Annual),LTU,Lithuania,2016,In 2018 constant prices at 2018 USD PPPs,23933.49993,USD,5.865552425,10.24116898,0.937873363,66.09999847,0.614239335,-0.270516902,0.949392676,0.5941672920000001,0.249855742,0.279638559,0.914101243,0.990459979,1.906200886,0.324982315,0.355,0.355488271,,,,0.213082254,,,,45732868896.0,0.0,0.0,45.78766499,0.0
Mortality Causes,LTU,Lithuania,2016,All causes of death,41106.0,NBPOPUPC,5.865552425,10.24116898,0.937873363,66.09999847,0.614239335,-0.270516902,0.949392676,0.5941672920000001,0.249855742,0.279638559,0.914101243,0.990459979,1.906200886,0.324982315,0.355,0.355488271,,,,0.213082254,,,,45732868896.0,0.0,0.0,45.78766499,0.0
Avg. Work Hours (Annual),LTU,Lithuania,2017,Total employment,1608.0,Hours,6.272940636,10.292967800000001,0.9263166190000001,66.69999695,0.749307334,-0.177641675,0.7897098659999999,0.607613146,0.19511883,0.32124728,0.8829061990000001,0.920204639,2.175804377,0.346855581,0.355,0.428504139,,,,0.213082254,,,,47626186104.0,0.0,0.0,45.15186156,1.6
Avg. Wages (Annual),LTU,Lithuania,2017,In 2018 constant prices at 2018 USD PPPs,25207.13875,USD,6.272940636,10.292967800000001,0.9263166190000001,66.69999695,0.749307334,-0.177641675,0.7897098659999999,0.607613146,0.19511883,0.32124728,0.8829061990000001,0.920204639,2.175804377,0.346855581,0.355,0.428504139,,,,0.213082254,,,,47626186104.0,0.0,0.0,45.15186156,1.6
Mortality Causes,LTU,Lithuania,2017,All causes of death,40142.0,NBPOPUPC,6.272940636,10.292967800000001,0.9263166190000001,66.69999695,0.749307334,-0.177641675,0.7897098659999999,0.607613146,0.19511883,0.32124728,0.8829061990000001,0.920204639,2.175804377,0.346855581,0.355,0.428504139,,,,0.213082254,,,,47626186104.0,0.0,0.0,45.15186156,1.6
Avg. Work Hours (Annual),LVA,Latvia,2011,Total employment,1753.0,Hours,4.966811657,9.892091751,0.836042464,64.86000061,0.56446445,-0.005147552,0.9342556000000001,0.563278019,0.221713215,0.107237339,0.5283887389999999,0.672904313,1.912062287,0.384967744,0.360333333,0.333452344,,,,0.239166662,,,,25273331011.0,35.8,99.89589691,33.114292600000006,0.0
