Dataset,COU,Country,Year,Description,Value,Unit,Life Ladder,Log GDP per capita,Social support,Healthy life expectancy at birth,Freedom to make life choices,Generosity,Perceptions of corruption,Positive affect,Negative affect,Confidence in national government,Democratic Quality,Delivery Quality,Standard deviation of ladder by country-year,Standard deviation/Mean of ladder by country-year,GINI index (World Bank estimate),"GINI index (World Bank estimate), average 2000-16","gini of household income reported in Gallup, by wp5-year","Most people can be trusted, Gallup","Most people can be trusted, WVS round 1981-1984","Most people can be trusted, WVS round 1989-1993","Most people can be trusted, WVS round 1994-1998","Most people can be trusted, WVS round 1999-2004","Most people can be trusted, WVS round 2005-2009","Most people can be trusted, WVS round 2010-2014"
Mortality Causes,GRC,Greece,2012,All causes of death,116668.0,NBPOPUPC,5.0963540080000005,10.10087299,0.81214112,71.62000275,0.37261042,-0.306134254,0.958908975,0.580687582,0.35150629299999997,0.126218989,0.241770923,0.271006763,2.490795374,0.48874065299999997,0.36200000000000004,0.346384615,0.344145775,,,,,,,
Avg. Work Hours (Annual),GRC,Greece,2013,Total employment,1970.0,Hours,4.720251083,10.07517338,0.686650038,71.68000031,0.42596653100000004,-0.27318894899999996,0.941309869,0.689162374,0.48218315799999995,0.143608585,0.257947892,0.378082395,2.284193993,0.48391366,0.361,0.346384615,0.319987625,,,,,,,
Avg. Wages (Annual),GRC,Greece,2013,In 2018 constant prices at 2018 USD PPPs,26289.756230000003,USD,4.720251083,10.07517338,0.686650038,71.68000031,0.42596653100000004,-0.27318894899999996,0.941309869,0.689162374,0.48218315799999995,0.143608585,0.257947892,0.378082395,2.284193993,0.48391366,0.361,0.346384615,0.319987625,,,,,,,
Mortality Causes,GRC,Greece,2013,All causes of death,111794.0,NBPOPUPC,4.720251083,10.07517338,0.686650038,71.68000031,0.42596653100000004,-0.27318894899999996,0.941309869,0.689162374,0.48218315799999995,0.143608585,0.257947892,0.378082395,2.284193993,0.48391366,0.361,0.346384615,0.319987625,,,,,,,
Avg. Work Hours (Annual),GRC,Greece,2014,Total employment,1933.0,Hours,4.75623703,10.08920479,0.832333207,71.73999786,0.369156331,-0.28912001800000003,0.9302138090000001,0.6946759220000001,0.385433316,0.18829274199999999,0.23915565,0.24203392899999998,2.412558317,0.507240951,0.358,0.346384615,0.314226389,,,,,,,
Avg. Wages (Annual),GRC,Greece,2014,In 2018 constant prices at 2018 USD PPPs,26803.24237,USD,4.75623703,10.08920479,0.832333207,71.73999786,0.369156331,-0.28912001800000003,0.9302138090000001,0.6946759220000001,0.385433316,0.18829274199999999,0.23915565,0.24203392899999998,2.412558317,0.507240951,0.358,0.346384615,0.314226389,,,,,,,
Mortality Causes,GRC,Greece,2014,All causes of death,113740.0,NBPOPUPC,4.75623703,10.08920479,0.832333207,71.73999786,0.369156331,-0.28912001800000003,0.9302138090000001,0.6946759220000001,0.385433316,0.18829274199999999,0.23915565,0.24203392899999998,2.412558317,0.507240951,0.358,0.346384615,0.314226389,,,,,,,
Avg. Work Hours (Annual),GRC,Greece,2015,Total employment,1943.0,Hours,5.622519016,10.09288025,0.834824681,71.80000305,0.531736314,-0.27328527,0.8239596490000001,0.73975122,0.277412534,0.437318921,0.210621193,0.21409152399999998,2.20959115,0.392989546,0.36,0.346384615,0.309100837,,,,,,,
Avg. Wages (Annual),GRC,Greece,2015,In 2018 constant prices at 2018 USD PPPs,26585.0661,USD,5.622519016,10.09288025,0.834824681,71.80000305,0.531736314,-0.27328527,0.8239596490000001,0.73975122,0.277412534,0.437318921,0.210621193,0.21409152399999998,2.20959115,0.392989546,0.36,0.346384615,0.309100837,,,,,,,
Mortality Causes,GRC,Greece,2015,All causes of death,121485.0,NBPOPUPC,5.622519016,10.09288025,0.834824681,71.80000305,0.531736314,-0.27328527,0.8239596490000001,0.73975122,0.277412534,0.437318921,0.210621193,0.21409152399999998,2.20959115,0.392989546,0.36,0.346384615,0.309100837,,,,,,,
Avg. Work Hours (Annual),GRC,Greece,2016,Total employment,1942.0,Hours,5.302619457,10.09459305,0.802605867,72.0,0.481616855,-0.26143381,0.898470819,0.700504363,0.33620750899999996,0.13248655199999998,0.27343174800000003,0.097654387,2.317297935,0.43701005,,0.346384615,0.317848623,,,,,,,
Avg. Wages (Annual),GRC,Greece,2016,In 2018 constant prices at 2018 USD PPPs,26506.09185,USD,5.302619457,10.09459305,0.802605867,72.0,0.481616855,-0.26143381,0.898470819,0.700504363,0.33620750899999996,0.13248655199999998,0.27343174800000003,0.097654387,2.317297935,0.43701005,,0.346384615,0.317848623,,,,,,,
Mortality Causes,GRC,Greece,2016,All causes of death,118952.0,NBPOPUPC,5.302619457,10.09459305,0.802605867,72.0,0.481616855,-0.26143381,0.898470819,0.700504363,0.33620750899999996,0.13248655199999998,0.27343174800000003,0.097654387,2.317297935,0.43701005,,0.346384615,0.317848623,,,,,,,
Avg. Work Hours (Annual),GRC,Greece,2017,Total employment,1956.0,Hours,5.14824152,10.10945988,0.7528995279999999,72.19999695,0.43830001399999996,-0.291227311,0.87223947,0.60293901,0.332830757,0.139880896,0.291475028,0.12445531,2.411631107,0.46843782100000003,,0.346384615,0.34670594299999996,,,,,,,
Avg. Wages (Annual),GRC,Greece,2017,In 2018 constant prices at 2018 USD PPPs,26486.310019999997,USD,5.14824152,10.10945988,0.7528995279999999,72.19999695,0.43830001399999996,-0.291227311,0.87223947,0.60293901,0.332830757,0.139880896,0.291475028,0.12445531,2.411631107,0.46843782100000003,,0.346384615,0.34670594299999996,,,,,,,
Avg. Work Hours (Annual),GRC,Greece,2018,Total employment,1956.0,Hours,5.40928936,10.13205814,0.793500781,72.40000153,0.564455688,-0.336384535,0.8603023890000001,0.665699065,0.255006582,0.157048658,,,2.07977128,0.38448143,,0.346384615,0.315494269,,,,,,,
Avg. Wages (Annual),GRC,Greece,2018,In 2018 constant prices at 2018 USD PPPs,26670.95427,USD,5.40928936,10.13205814,0.793500781,72.40000153,0.564455688,-0.336384535,0.8603023890000001,0.665699065,0.255006582,0.157048658,,,2.07977128,0.38448143,,0.346384615,0.315494269,,,,,,,
Avg. Work Hours (Annual),HUN,Hungary,2005,Total employment,1803.0,Hours,5.193933487,10.01917171,0.929628253,64.59999847,0.6968744990000001,,0.9028106929999999,0.6754440070000001,0.290326953,0.36052635299999997,1.089104772,0.8398616309999999,2.069027424,0.39835462,0.34700000000000003,0.29791666699999997,,,0.331434399,,0.22461538,,0.28884217100000004,
Avg. Wages (Annual),HUN,Hungary,2005,In 2018 constant prices at 2018 USD PPPs,21860.826380000002,USD,5.193933487,10.01917171,0.929628253,64.59999847,0.6968744990000001,,0.9028106929999999,0.6754440070000001,0.290326953,0.36052635299999997,1.089104772,0.8398616309999999,2.069027424,0.39835462,0.34700000000000003,0.29791666699999997,,,0.331434399,,0.22461538,,0.28884217100000004,
Mortality Causes,HUN,Hungary,2005,All causes of death,135732.0,NBPOPUPC,5.193933487,10.01917171,0.929628253,64.59999847,0.6968744990000001,,0.9028106929999999,0.6754440070000001,0.290326953,0.36052635299999997,1.089104772,0.8398616309999999,2.069027424,0.39835462,0.34700000000000003,0.29791666699999997,,,0.331434399,,0.22461538,,0.28884217100000004,
Avg. Work Hours (Annual),HUN,Hungary,2007,Total employment,1795.0,Hours,4.953917027,10.06440449,0.93065387,65.0,0.538498104,-0.167612195,0.8951774240000001,0.7006421690000001,0.230282992,0.24971357,0.8941148520000001,0.8716288809999999,2.0832142830000002,0.42051860700000004,0.27899999999999997,0.29791666699999997,,,0.331434399,,0.22461538,,0.28884217100000004,
Avg. Wages (Annual),HUN,Hungary,2007,In 2018 constant prices at 2018 USD PPPs,21951.65941,USD,4.953917027,10.06440449,0.93065387,65.0,0.538498104,-0.167612195,0.8951774240000001,0.7006421690000001,0.230282992,0.24971357,0.8941148520000001,0.8716288809999999,2.0832142830000002,0.42051860700000004,0.27899999999999997,0.29791666699999997,,,0.331434399,,0.22461538,,0.28884217100000004,
Mortality Causes,HUN,Hungary,2007,All causes of death,132938.0,NBPOPUPC,4.953917027,10.06440449,0.93065387,65.0,0.538498104,-0.167612195,0.8951774240000001,0.7006421690000001,0.230282992,0.24971357,0.8941148520000001,0.8716288809999999,2.0832142830000002,0.42051860700000004,0.27899999999999997,0.29791666699999997,,,0.331434399,,0.22461538,,0.28884217100000004,
Avg. Work Hours (Annual),HUN,Hungary,2009,Total employment,1781.0,Hours,4.894600391,10.00794506,0.9008744959999999,65.40000153,0.46437311200000003,-0.131679595,0.914700747,0.664400339,0.22789041699999998,0.19994178399999998,0.722679615,0.746320605,2.094331741,0.42788615799999996,0.27,0.29791666699999997,,,0.331434399,,0.22461538,,0.28884217100000004,
Avg. Wages (Annual),HUN,Hungary,2009,In 2018 constant prices at 2018 USD PPPs,21364.512319999998,USD,4.894600391,10.00794506,0.9008744959999999,65.40000153,0.46437311200000003,-0.131679595,0.914700747,0.664400339,0.22789041699999998,0.19994178399999998,0.722679615,0.746320605,2.094331741,0.42788615799999996,0.27,0.29791666699999997,,,0.331434399,,0.22461538,,0.28884217100000004,
Mortality Causes,HUN,Hungary,2009,All causes of death,130414.0,NBPOPUPC,4.894600391,10.00794506,0.9008744959999999,65.40000153,0.46437311200000003,-0.131679595,0.914700747,0.664400339,0.22789041699999998,0.19994178399999998,0.722679615,0.746320605,2.094331741,0.42788615799999996,0.27,0.29791666699999997,,,0.331434399,,0.22461538,,0.28884217100000004,
Avg. Work Hours (Annual),HUN,Hungary,2010,Total employment,1777.0,Hours,4.725132465,10.01700497,0.895693719,65.59999847,0.513835371,-0.15165179999999998,0.98327601,0.6558164360000001,0.234813049,0.251568109,0.789993286,0.707273602,1.9737563130000002,0.41771450600000004,0.294,0.29791666699999997,0.322203815,0.133168325,0.331434399,,0.22461538,,0.28884217100000004,
Avg. Wages (Annual),HUN,Hungary,2010,In 2018 constant prices at 2018 USD PPPs,21617.7991,USD,4.725132465,10.01700497,0.895693719,65.59999847,0.513835371,-0.15165179999999998,0.98327601,0.6558164360000001,0.234813049,0.251568109,0.789993286,0.707273602,1.9737563130000002,0.41771450600000004,0.294,0.29791666699999997,0.322203815,0.133168325,0.331434399,,0.22461538,,0.28884217100000004,
Mortality Causes,HUN,Hungary,2010,All causes of death,130456.0,NBPOPUPC,4.725132465,10.01700497,0.895693719,65.59999847,0.513835371,-0.15165179999999998,0.98327601,0.6558164360000001,0.234813049,0.251568109,0.789993286,0.707273602,1.9737563130000002,0.41771450600000004,0.294,0.29791666699999997,0.322203815,0.133168325,0.331434399,,0.22461538,,0.28884217100000004,
Avg. Work Hours (Annual),HUN,Hungary,2011,Total employment,1769.9,Hours,4.917602539,10.03632164,0.893662214,65.76000214,0.631100118,-0.09554869699999999,0.939908028,0.642114282,0.30451956399999996,0.35979417,0.790113568,0.717952192,2.09452486,0.42592397299999996,0.292,0.29791666699999997,0.320391357,,0.331434399,,0.22461538,,0.28884217100000004,
Avg. Wages (Annual),HUN,Hungary,2011,In 2018 constant prices at 2018 USD PPPs,21604.24091,USD,4.917602539,10.03632164,0.893662214,65.76000214,0.631100118,-0.09554869699999999,0.939908028,0.642114282,0.30451956399999996,0.35979417,0.790113568,0.717952192,2.09452486,0.42592397299999996,0.292,0.29791666699999997,0.320391357,,0.331434399,,0.22461538,,0.28884217100000004,
Mortality Causes,HUN,Hungary,2011,All causes of death,128795.0,NBPOPUPC,4.917602539,10.03632164,0.893662214,65.76000214,0.631100118,-0.09554869699999999,0.939908028,0.642114282,0.30451956399999996,0.35979417,0.790113568,0.717952192,2.09452486,0.42592397299999996,0.292,0.29791666699999997,0.320391357,,0.331434399,,0.22461538,,0.28884217100000004,
Avg. Work Hours (Annual),HUN,Hungary,2012,Total employment,1750.0,Hours,4.683358192,10.02491188,0.906113982,65.91999817,0.56923151,-0.142413616,0.930297315,0.65190798,0.315398008,0.209778264,0.712581217,0.64710778,2.094283819,0.44717565200000003,0.308,0.29791666699999997,0.310641199,,0.331434399,,0.22461538,,0.28884217100000004,
Avg. Wages (Annual),HUN,Hungary,2012,In 2018 constant prices at 2018 USD PPPs,20852.274080000003,USD,4.683358192,10.02491188,0.906113982,65.91999817,0.56923151,-0.142413616,0.930297315,0.65190798,0.315398008,0.209778264,0.712581217,0.64710778,2.094283819,0.44717565200000003,0.308,0.29791666699999997,0.310641199,,0.331434399,,0.22461538,,0.28884217100000004,
Mortality Causes,HUN,Hungary,2012,All causes of death,129440.0,NBPOPUPC,4.683358192,10.02491188,0.906113982,65.91999817,0.56923151,-0.142413616,0.930297315,0.65190798,0.315398008,0.209778264,0.712581217,0.64710778,2.094283819,0.44717565200000003,0.308,0.29791666699999997,0.310641199,,0.331434399,,0.22461538,,0.28884217100000004,
Avg. Work Hours (Annual),HUN,Hungary,2013,Total employment,1744.6,Hours,4.914466858,10.04841042,0.877318323,66.08000183,0.673728287,-0.11943166,0.911533177,0.705703676,0.306724131,0.32789593899999997,0.766919494,0.616362095,2.266593456,0.461208403,0.315,0.29791666699999997,0.321232885,,0.331434399,,0.22461538,,0.28884217100000004,
Avg. Wages (Annual),HUN,Hungary,2013,In 2018 constant prices at 2018 USD PPPs,20893.44423,USD,4.914466858,10.04841042,0.877318323,66.08000183,0.673728287,-0.11943166,0.911533177,0.705703676,0.306724131,0.32789593899999997,0.766919494,0.616362095,2.266593456,0.461208403,0.315,0.29791666699999997,0.321232885,,0.331434399,,0.22461538,,0.28884217100000004,
Mortality Causes,HUN,Hungary,2013,All causes of death,126778.0,NBPOPUPC,4.914466858,10.04841042,0.877318323,66.08000183,0.673728287,-0.11943166,0.911533177,0.705703676,0.306724131,0.32789593899999997,0.766919494,0.616362095,2.266593456,0.461208403,0.315,0.29791666699999997,0.321232885,,0.331434399,,0.22461538,,0.28884217100000004,
Avg. Work Hours (Annual),HUN,Hungary,2014,Total employment,1751.7,Hours,5.18056345,10.09251308,0.844735265,66.23999786,0.494474709,-0.15642684699999998,0.855361402,0.650690138,0.237619638,0.308385164,0.6115855570000001,0.48798129,1.8822979930000001,0.36333847,0.309,0.29791666699999997,0.320106834,,0.331434399,,0.22461538,,0.28884217100000004,
Avg. Wages (Annual),HUN,Hungary,2014,In 2018 constant prices at 2018 USD PPPs,20707.45771,USD,5.18056345,10.09251308,0.844735265,66.23999786,0.494474709,-0.15642684699999998,0.855361402,0.650690138,0.237619638,0.308385164,0.6115855570000001,0.48798129,1.8822979930000001,0.36333847,0.309,0.29791666699999997,0.320106834,,0.331434399,,0.22461538,,0.28884217100000004,
Mortality Causes,HUN,Hungary,2014,All causes of death,126308.0,NBPOPUPC,5.18056345,10.09251308,0.844735265,66.23999786,0.494474709,-0.15642684699999998,0.855361402,0.650690138,0.237619638,0.308385164,0.6115855570000001,0.48798129,1.8822979930000001,0.36333847,0.309,0.29791666699999997,0.320106834,,0.331434399,,0.22461538,,0.28884217100000004,
Avg. Work Hours (Annual),HUN,Hungary,2015,Total employment,1748.7,Hours,5.34438324,10.12800789,0.858733833,66.40000153,0.557721376,-0.204279527,0.907530308,0.7068147659999999,0.244536385,0.279211909,0.653114259,0.4530572,1.878782034,0.35154327799999996,0.304,0.29791666699999997,0.2937769,,0.331434399,,0.22461538,,0.28884217100000004,
Avg. Wages (Annual),HUN,Hungary,2015,In 2018 constant prices at 2018 USD PPPs,20150.148240000002,USD,5.34438324,10.12800789,0.858733833,66.40000153,0.557721376,-0.204279527,0.907530308,0.7068147659999999,0.244536385,0.279211909,0.653114259,0.4530572,1.878782034,0.35154327799999996,0.304,0.29791666699999997,0.2937769,,0.331434399,,0.22461538,,0.28884217100000004,
Mortality Causes,HUN,Hungary,2015,All causes of death,131697.0,NBPOPUPC,5.34438324,10.12800789,0.858733833,66.40000153,0.557721376,-0.204279527,0.907530308,0.7068147659999999,0.244536385,0.279211909,0.653114259,0.4530572,1.878782034,0.35154327799999996,0.304,0.29791666699999997,0.2937769,,0.331434399,,0.22461538,,0.28884217100000004,
Avg. Work Hours (Annual),HUN,Hungary,2016,Total employment,1760.0,Hours,5.448901652999999,10.15285015,0.899511576,66.80000305,0.55395174,-0.19341144,0.924185812,0.66591078,0.24332577,0.30377233,0.527955234,0.394931078,1.845377684,0.338669658,,0.29791666699999997,0.301498115,,0.331434399,,0.22461538,,0.28884217100000004,
Avg. Wages (Annual),HUN,Hungary,2016,In 2018 constant prices at 2018 USD PPPs,21077.55692,USD,5.448901652999999,10.15285015,0.899511576,66.80000305,0.55395174,-0.19341144,0.924185812,0.66591078,0.24332577,0.30377233,0.527955234,0.394931078,1.845377684,0.338669658,,0.29791666699999997,0.301498115,,0.331434399,,0.22461538,,0.28884217100000004,
Mortality Causes,HUN,Hungary,2016,All causes of death,127053.0,NBPOPUPC,5.448901652999999,10.15285015,0.899511576,66.80000305,0.55395174,-0.19341144,0.924185812,0.66591078,0.24332577,0.30377233,0.527955234,0.394931078,1.845377684,0.338669658,,0.29791666699999997,0.301498115,,0.331434399,,0.22461538,,0.28884217100000004,
Avg. Work Hours (Annual),HUN,Hungary,2017,Total employment,1741.3,Hours,6.065038681,10.19531918,0.8767475490000001,67.19999695,0.6611659529999999,-0.145813331,0.886361301,0.735184252,0.18092127100000002,0.377770513,0.589618564,0.445649564,1.7924091819999999,0.295531362,,0.29791666699999997,0.330753207,,0.331434399,,0.22461538,,0.28884217100000004,
Avg. Wages (Annual),HUN,Hungary,2017,In 2018 constant prices at 2018 USD PPPs,22492.67745,USD,6.065038681,10.19531918,0.8767475490000001,67.19999695,0.6611659529999999,-0.145813331,0.886361301,0.735184252,0.18092127100000002,0.377770513,0.589618564,0.445649564,1.7924091819999999,0.295531362,,0.29791666699999997,0.330753207,,0.331434399,,0.22461538,,0.28884217100000004,
Mortality Causes,HUN,Hungary,2017,All causes of death,131674.0,NBPOPUPC,6.065038681,10.19531918,0.8767475490000001,67.19999695,0.6611659529999999,-0.145813331,0.886361301,0.735184252,0.18092127100000002,0.377770513,0.589618564,0.445649564,1.7924091819999999,0.295531362,,0.29791666699999997,0.330753207,,0.331434399,,0.22461538,,0.28884217100000004,
